14,17,0.823529411764706,Mount Greenwood,DexKnows
17,18,0.944444444444444,Hermosa,DexKnows
16,16,1,East Garfield Park,DexKnows
7,11,0.636363636363636,Douglas,DexKnows
10,11,0.909090909090909,South Deering,DexKnows
19,20,0.95,East Side,DexKnows
12,12,1,Kenwood,DexKnows
10,10,1,Avalon Park,DexKnows
12,12,1,West Pullman,DexKnows
10,11,0.909090909090909,Sauganash,DexKnows
13,13,1,Hegewisch,DexKnows
7,7,1,Forest Glen,DexKnows
7,8,0.875,Washington Park,DexKnows
6,6,1,Armour Square,DexKnows
5,5,1,Canaryville,DexKnows
